zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
39645,31.1485,-90.79399,Liberty,MS,Mississippi,True,,4412.0,5.4,28005,Amite,"{""28005"": 100}",Amite,28005,False,False,America/Chicago
39647,31.51498,-90.7143,McCall Creek,MS,Mississippi,True,,811.0,4.3,28037,Franklin,"{""28037"": 95.44, ""28085"": 4.56}",Franklin|Lincoln,28037|28085,False,False,America/Chicago
39648,31.18611,-90.38804,Mccomb,MS,Mississippi,True,,20349.0,72.8,28113,Pike,"{""28113"": 100}",Pike,28113,False,False,America/Chicago
39652,31.11034,-90.46701,Magnolia,MS,Mississippi,True,,8569.0,21.1,28113,Pike,"{""28113"": 72.59, ""28005"": 27.41}",Pike|Amite,28113|28005,False,False,America/Chicago
39653,31.46055,-90.86727,Meadville,MS,Mississippi,True,,2304.0,3.9,28037,Franklin,"{""28037"": 94.21, ""28063"": 3.9, ""28005"": 1.89}",Franklin|Jefferson|Amite,28037|28063|28005,False,False,America/Chicago
39654,31.53716,-90.13831,Monticello,MS,Mississippi,True,,5100.0,13.0,28077,Lawrence,"{""28077"": 96.81, ""28085"": 3.19}",Lawrence|Lincoln,28077|28085,False,False,America/Chicago
39656,31.45055,-89.92843,Oak Vale,MS,Mississippi,True,,671.0,4.7,28065,Jefferson Davis,"{""28065"": 76.17, ""28077"": 23.83}",Jefferson Davis|Lawrence,28065|28077,False,False,America/Chicago
39657,31.02727,-90.50334,Osyka,MS,Mississippi,True,,1601.0,6.4,28113,Pike,"{""28113"": 57.61, ""28005"": 42.12, ""28147"": 0.27}",Pike|Amite|Walthall,28113|28005|28147,False,False,America/Chicago
39661,31.48704,-91.07952,Roxie,MS,Mississippi,True,,2713.0,4.2,28037,Franklin,"{""28037"": 83.25, ""28001"": 16.63, ""28063"": 0.12}",Franklin|Adams|Jefferson,28037|28001|28063,False,False,America/Chicago
39662,31.38778,-90.29838,Ruth,MS,Mississippi,True,,1237.0,9.9,28085,Lincoln,"{""28085"": 65.92, ""28113"": 26.84, ""28077"": 7.24}",Lincoln|Pike|Lawrence,28085|28113|28077,False,False,America/Chicago
39663,31.58615,-90.02955,Silver Creek,MS,Mississippi,True,,2424.0,7.4,28077,Lawrence,"{""28077"": 93.25, ""28065"": 6.75}",Lawrence|Jefferson Davis,28077|28065,False,False,America/Chicago
39664,31.32894,-90.68252,Smithdale,MS,Mississippi,True,,1909.0,6.5,28005,Amite,"{""28005"": 58.3, ""28037"": 31.78, ""28085"": 9.92}",Amite|Franklin|Lincoln,28005|28037|28085,False,False,America/Chicago
39665,31.64125,-90.21404,Sontag,MS,Mississippi,True,,1985.0,12.8,28077,Lawrence,"{""28077"": 75.09, ""28085"": 24.91}",Lawrence|Lincoln,28077|28085,False,False,America/Chicago
39666,31.2853,-90.48857,Summit,MS,Mississippi,True,,9976.0,23.6,28113,Pike,"{""28113"": 59.5, ""28005"": 30.12, ""28085"": 10.38}",Pike|Amite|Lincoln,28113|28005|28085,False,False,America/Chicago
39667,31.1298,-90.12656,Tylertown,MS,Mississippi,True,,11543.0,14.1,28147,Walthall,"{""28147"": 93.72, ""28113"": 4.13, ""28091"": 2.15}",Walthall|Pike|Marion,28147|28113|28091,False,False,America/Chicago
39668,31.69126,-90.79126,Union Church,MS,Mississippi,True,,1121.0,4.0,28063,Jefferson,"{""28063"": 81.43, ""28085"": 15.9, ""28037"": 2.11, ""28029"": 0.55}",Jefferson|Lincoln|Franklin|Copiah,28063|28085|28037|28029,False,False,America/Chicago
39669,31.14966,-91.39547,Woodville,MS,Mississippi,True,,5468.0,4.8,28157,Wilkinson,"{""28157"": 100}",Wilkinson,28157,False,False,America/Chicago
39701,33.41091,-88.50807,Columbus,MS,Mississippi,True,,12798.0,25.9,28087,Lowndes,"{""28087"": 100}",Lowndes,28087,False,False,America/Chicago
39702,33.43876,-88.34493,Columbus,MS,Mississippi,True,,23967.0,92.6,28087,Lowndes,"{""28087"": 100}",Lowndes,28087,False,False,America/Chicago
39705,33.58669,-88.43705,Columbus,MS,Mississippi,True,,12254.0,71.6,28087,Lowndes,"{""28087"": 100}",Lowndes,28087,False,False,America/Chicago
39730,33.83926,-88.56267,Aberdeen,MS,Mississippi,True,,12419.0,19.2,28095,Monroe,"{""28095"": 100}",Monroe,28095,False,False,America/Chicago
39735,33.34511,-89.18998,Ackerman,MS,Mississippi,True,,3794.0,9.9,28019,Choctaw,"{""28019"": 100}",Choctaw,28019,False,False,America/Chicago
39736,33.4169,-88.64178,Artesia,MS,Mississippi,True,,272.0,167.0,28087,Lowndes,"{""28087"": 100}",Lowndes,28087,False,False,America/Chicago
39737,33.65211,-89.33573,Bellefontaine,MS,Mississippi,True,,166.0,3.7,28155,Webster,"{""28155"": 100}",Webster,28155,False,False,America/Chicago
39739,33.23843,-88.57855,Brooksville,MS,Mississippi,True,,2513.0,5.5,28103,Noxubee,"{""28103"": 100}",Noxubee,28103,False,False,America/Chicago
39740,33.71668,-88.31287,Caledonia,MS,Mississippi,True,,5951.0,28.9,28087,Lowndes,"{""28087"": 68.24, ""28095"": 31.76}",Lowndes|Monroe,28087|28095,False,False,America/Chicago
